,index,name,latitude,longitude,address,review,savecount,visitorreviewscore
3966,147,롤링파스타 신촌점,37.5574179,126.9375383,서울 서대문구 명물길 10 2층,"1,132","1,000",4.32
3967,149,유원섬커피,37.5592663,126.9384396,서울 서대문구 연세로 42-24,153,"7,000",4.44
3968,150,양꽃 오마카세 신촌점,37.5585262,126.9383776,서울 서대문구 명물길 37 SD타워2 6층,63,~100,
3969,151,보승회관 서울신촌점,37.5565804,126.9355410,서울 서대문구 연세로5길 26,838,"1,000",4.29
3970,152,원즈오운,37.5577493,126.9459394,서울 서대문구 이화여대길 20 1층,223,"7,000",4.46
3971,153,명성양꼬치 신촌본점,37.5577511,126.9384340,서울 서대문구 연세로4길 33 1층 101호,253,"1,000",4.84
3972,154,강남불백 신촌점,37.5569370,126.9374464,서울 서대문구 연세로4길 6,524,"1,000",4.47
3973,155,하씨타씨다이닝,37.5816049,126.9085395,서울 서대문구 불광천길 142 1층,"1,039","4,000",4.83
3974,156,심두,37.5766127,126.9311331,서울 서대문구 홍연길 82 2층 202호,46,"9,000",4.78
3975,157,신촌수제비,37.5559187,126.9363651,서울 서대문구 신촌로 87-8 금은동빌딩,"1,959","5,000",4.33
3976,158,라화쿵부 신촌점,37.5590515,126.9365134,서울 서대문구 연세로11길 8 1층~2층,"1,476","2,000",4.69
3977,159,난향,37.5566330,126.9340405,서울 서대문구 신촌로 67 거촌빌딩,933,"1,000",4.41
3978,160,대포찜닭,37.5581091,126.9366805,서울 서대문구 연세로 27-1 대성빌딩 3층,776,"4,000",4.47
3979,161,아마,37.5577588,126.9354656,서울 서대문구 연세로7길 24,841,"2,000",4.63
3980,162,평택고여사집냉면,37.5657029,126.9292870,서울 서대문구 연희로 81-9,532,"3,000",4.32
3981,163,신촌영양센터,37.5576464,126.9385557,서울 서대문구 연세로4길 34,177,700,4.4
3982,164,올웨더도넛,37.5692493,126.9299133,서울 서대문구 연희로15길 43 1층,237,"3,000",4.7
3983,165,짬뽕주의,37.5656736,126.9656820,서울 서대문구 충정로11길 12 2층,"1,128","3,000",4.45
3984,166,하우스라운지,37.5577544,126.9350731,서울 서대문구 연세로7길 32 지하1층,98,"1,000",4.5
3985,167,아워온즈,37.5688251,126.9312577,서울 서대문구 연희맛로 45,622,"3,000",4.53
3986,168,헤비사이드,37.5665555,126.9515379,서울 서대문구 북아현로26길 31-6,144,"11,000",4.56
3987,169,표현식당 서대문본점,37.5669171,126.9647727,서울 서대문구 통일로9안길 7 1층,419,"1,000",4.59
3988,170,미도파,37.5665829,126.9254521,서울 서대문구 성산로 317 2층,111,"14,000",4.41
3989,171,고르드,37.5585291,126.9389477,서울 서대문구 명물길 42 우성빌딩,"1,739","7,000",4.31
3990,172,칠린에그,37.5668391,126.9284202,서울 서대문구 연희로11가길 33-3 2층 칠린에그,216,"4,000",4.9
3991,173,조은집,37.5685870,126.9311224,서울 서대문구 연희맛로 43,644,"4,000",4.23
3992,174,연희단팥죽,37.5679104,126.9289036,서울 서대문구 연희로11가길 8-5 연희단팥죽,176,"1,000",4.56
3993,175,행복감,37.5663689,126.9275827,서울 서대문구 연희로11가길 51 행복감,309,"6,000",4.71
3994,176,희로,37.5664603,126.9265087,서울 서대문구 성산로 325,150,"12,000",4.6
3995,177,쟁반집8292 신촌점,37.5575882,126.9382224,서울 서대문구 연세로4길 27 1층,567,700,4.74
3996,178,통인동커피공방 신촌로스팅라이브러리,37.5567499,126.9365982,서울 서대문구 연세로 13 유플렉스 12층,43,"2,000",4.52
3997,179,란주탕슉,37.5581359,126.9462500,서울 서대문구 이화여대2가길 18,777,"7,000",4.41
3998,180,미스터서왕만두,37.5581397,126.9433440,서울 서대문구 신촌역로 16 103호 가이아오피스텔,351,"9,000",4.49
3999,181,짚불집,37.5657705,126.9304904,서울 서대문구 연희로8길 5-3,192,"1,000",4.4
4000,182,하이드미플리즈,37.5884510,126.9430860,서울 서대문구 통일로39나길 5,582,"5,000",4.43
4001,183,Poke all day 포케&샐러드 연희점,37.5691574,126.9300361,서울 서대문구 연희로15길 39 1층 우측,431,"4,000",4.93
4002,184,오향만두,37.5669752,126.9301144,서울 서대문구 연희맛로 22 삼원빌딩,309,"14,000",4.4
4003,185,사케즈키,37.5575901,126.9355670,서울 서대문구 연세로7길 23 2층,115,"1,000",4.85
4004,186,아웃백스테이크하우스 신촌점,37.5591344,126.9388440,서울 서대문구 연세로12길 33,"5,538","1,000",4.47
4005,187,설빙 신촌점,37.5577640,126.9367086,서울 서대문구 연세로 23 2층,"1,031",700,4.35
4006,188,통큰갈비두번째이야기 신촌본점,37.5582162,126.9353904,서울 서대문구 연세로7안길 26 1층,165,600,4.47
4007,189,오소오소,37.5633135,126.9643918,서울 서대문구 충정로 47 신원빌딩 지하1층,344,800,4.54
4008,190,가미분식,37.5586996,126.9460024,서울 서대문구 이화여대8길 2 무궁화상가아파트,342,"2,000",4.42
4009,191,야곱의축복 신촌점,37.5584448,126.9362244,서울 서대문구 연세로7안길 10-7 1층,156,400,4.52
4010,192,아소비바,37.5588708,126.9353112,서울 서대문구 연세로11길 27 1층,14,200,
4011,193,연희양과점 연희점,37.5662742,126.9274575,서울 서대문구 연희로11가길 53 1층,195,"6,000",4.57
4012,194,엄마손떡볶이,37.5789340,126.9241615,서울 서대문구 증가로10길 37,"1,587","7,000",4.35
4013,195,용씨네 누룽지통닭구이,37.5887674,126.9435851,서울 서대문구 통일로39가길 10-3,765,"1,000",4.42
4014,196,리코,37.5805419,126.9251596,서울 서대문구 거북골로 20 2층,50,~100,
4015,197,호천식당,37.5675127,126.9317855,서울 서대문구 연희로14길 5,420,"4,000",4.31
4016,198,신촌고기창고,37.5578649,126.9350635,서울 서대문구 연세로7길 34-4,737,"3,000",4.46
4017,199,다시밥,37.5873474,126.9425668,서울 서대문구 통일로39길 43 1층 다시 밥,249,"1,000",4.6
4018,200,하노이 맛집,37.5646364,126.9647564,서울 서대문구 충정로9길 10-5,449,"2,000",4.43
4019,201,관식당,37.5605973,126.9639270,"서울 서대문구 충정로2길 10 1,2층",20,600,
4020,202,벤치커피스튜디오,37.5578041,126.9423021,서울 서대문구 연세로2마길 14 2층,186,"6,000",4.63
4021,203,연경 연희점,37.5705981,126.9336393,서울 서대문구 연희로 145,"1,186","4,000",4.28
4022,204,YH1,37.5739795,126.9251937,서울 서대문구 홍제천로6길 11 1층 연희1지구,43,"2,000",4.8
4023,205,카시코이,37.5678500,126.9185920,서울 서대문구 성산로 253-4 금송빌딩 1층,136,"3,000",4.6
4024,206,나이스샤워,37.5587289,126.9367303,서울 서대문구 연세로 35,202,"1,000",4.46
4025,207,매거진 스탠딩,37.5579473,126.9350734,"서울 서대문구 연세로7길 34-6 1,2층",316,"4,000",4.72
4026,208,가야가야,37.5583134,126.9453875,서울 서대문구 이화여대5길 7-3,105,"8,000",4.29
4027,209,긴자료코 연희직영점,37.5666450,126.9314551,서울 서대문구 연희로12길 8 1층 긴자료코,448,"4,000",4.5
4028,210,화린,37.5868551,126.9460531,서울 서대문구 통일로 421 1층,482,700,4.54
4029,211,오늘파포,37.5650176,126.9529446,서울 서대문구 북아현로 96 1층,3,100,
4030,212,교토우마이,37.5571939,126.9355561,서울 서대문구 연세로5가길 19 2층 교토우마이,31,100,
4031,213,김광석신촌칼국수 이대직영점,37.5589432,126.9400794,서울 서대문구 명물길 70 1층,426,"1,000",4.28
4032,214,버거리 신촌점,37.5558363,126.9362562,서울 서대문구 신촌로 87-8 1층,533,"1,000",4.35
4033,215,카우떡볶이,37.5595837,126.9439510,서울 서대문구 이화여대길 88-21,533,"4,000",4.56
4034,216,미정,37.5662742,126.9274575,서울 서대문구 연희로11가길 53,113,"3,000",
4035,217,Apart,37.5711135,126.9340892,서울 서대문구 연희로 153,54,"2,000",4.91
4036,218,기가막힌물닭갈비 본점,37.5758053,126.9238742,서울 서대문구 가재울로4길 43 1층 기가막힌 물닭갈비,169,800,4.45
4037,219,소담식당,37.5574004,126.9379786,서울 서대문구 연세로4길 21,193,"5,000",4.3
4038,220,막걸리싸롱,37.5590636,126.9363308,서울 서대문구 연세로11길 10,74,900,4.45
4039,222,고냉지,37.5584829,126.9422129,서울 서대문구 연세로2마길 30,422,"4,000",4.53
4040,223,커피크레페본점,37.5559060,126.9363239,서울 서대문구 신촌로 87-8,317,"1,000",4.47
4041,224,신촌칼,37.5579005,126.9391022,서울 서대문구 연세로4길 42-3,162,"3,000",4.54
4042,225,연대포,37.5578319,126.9353022,서울 서대문구 연세로7길 26,330,"3,000",4.34
4043,226,소문난집,37.5578597,126.9348864,서울 서대문구 연세로7길 38 1층 소문난집,411,"3,000",4.64
4044,227,투비위드유,37.5584565,126.9358578,서울 서대문구 연세로9길 17 지하1층,43,900,4.75
4045,228,유자유김치떡볶이 신촌점,37.5590089,126.9356093,서울 서대문구 연세로11길 22,215,"2,000",4.6
4046,229,가문의우동,37.5584580,126.9360640,서울 서대문구 연세로9길 13,648,"1,000",4.71
4047,230,여래여거,37.5593432,126.9452427,서울 서대문구 이화여대길 56-3 1층 여래여거,120,"10,000",4.95
4048,231,신촌돈부리모노,37.5579824,126.9390126,서울 서대문구 연세로4길 46 1층,234,"3,000",4.26
4049,232,구복,37.5573850,126.9382013,서울 서대문구 연세로4길 26,112,"5,000",4.29
4050,233,킬더유튜브,37.5590584,126.9460704,서울 서대문구 이화여대길 50-6 1층,39,100,
4051,234,삭 수제튀김 전문점,37.5580656,126.9451103,서울 서대문구 이화여대3길 12,753,"4,000",4.46
4052,235,클로리스 신촌본점,37.5577690,126.9387460,서울 서대문구 연세로4길 38,681,"9,000",4.51
4053,236,영미김밥,37.5586789,126.9425277,서울 서대문구 신촌역로 21 1층,"1,051","2,000",4.57
4054,237,엔타로커피,37.5585147,126.9385419,서울 서대문구 명물길 37 엔타로커피,242,"1,000",4.67
4055,238,아웃닭 이대점,37.5584325,126.9447861,서울 서대문구 이화여대5길 16,318,"1,000",4.57
4056,239,소설원,37.5867807,126.9460397,서울 서대문구 통일로 419-1,225,"4,000",
4057,240,가장맛있는곱창 부추곱창,37.5572329,126.9350058,서울 서대문구 연세로5가길 29,333,"3,000",4.4
4058,241,뚜띠쿠치나 서대문점,37.5646140,126.9663917,서울 서대문구 충정로 70 웨스트게이트타워 1층,380,700,4.44
4059,242,애니브,37.5681421,126.9290262,서울 서대문구 연희로11가길 8-8 본관,1,"5,000",
4060,243,카페페라,37.5587159,126.9459444,서울 서대문구 이화여대8길 2 1층 카페 페라,612,"3,000",
4061,244,까페여름,37.5765111,126.9238543,서울 서대문구 가재울로6길 53-3,52,"6,000",4.53
4062,245,텐동미세기,37.5592391,126.9364175,서울 서대문구 연세로13길 7,365,"2,000",4.44
4063,246,뚤리,37.5790970,126.9349264,서울 서대문구 홍제천로 198 tuuli 뚤리,108,"7,000",
4064,247,호산나의정부부대찌개,37.5610232,126.9638785,서울 서대문구 충정로4길 8,328,"6,000",4.43
4065,248,타오마라탕 신촌점,37.5570486,126.9359251,서울 서대문구 연세로5나길 6 1층,256,700,
4066,249,술익는마을,37.5578430,126.9355690,서울 서대문구 연세로7길 22,193,"3,000",4.47
4067,250,현명식탁,37.5580741,126.9384406,"서울 서대문구 명물길 32 준성빌딩 5층, 서울(신촌) 서대문구 명물길 32, 5층 (창천동, 준성빌딩) 현명식탁예약 및 문의번호: 02-2088-1229주차(유료)1시간당",486,"4,000",4.73
4068,251,고바우,37.5584125,126.9373253,서울 서대문구 명물1길 22,75,"2,000",4.18
4069,252,하루식당,37.5570449,126.9416952,서울 서대문구 연세로2길 90,76,800,4.69
4070,253,코블러 연희,37.5681943,126.9302199,서울 서대문구 연희맛로 31-9 1층,67,"5,000",4.63
4071,254,이정희떡볶이,37.5780830,126.9233090,서울 서대문구 증가로10길 14,"1,235","8,000",4.29
4072,255,240H,37.5585956,126.9355063,서울 서대문구 연세로9길 24 1층,79,700,4.95
4073,256,고향촌,37.5660199,126.9651519,서울 서대문구 통일로9안길 28-5,388,"1,000",4.36
4074,257,다도레,37.5691333,126.9311320,서울 서대문구 증가로 13-9 3층,252,"5,000",4.94
4075,258,충정각,37.5605132,126.9636693,서울 서대문구 충정로2길 8,114,"2,000",4.25
4076,259,시오램,37.5581450,126.9386037,서울 서대문구 명물길 36-4 2층,14,~100,
4077,260,이품,37.5675500,126.9300765,서울 서대문구 연희로11길 20,610,"10,000",4.3
4078,261,토키,37.5612117,126.9639558,서울 서대문구 충정로4길 3,188,700,4.61
4079,262,돈불1971,37.5569543,126.9336212,서울 서대문구 연세로5다길 36 돈불1971,312,"11,000",4.7
4080,263,라장훠궈,37.5588770,126.9367016,"서울 서대문구 연세로 37 지층, 라장훠궈",208,900,4.38
4081,264,폼프리츠 신촌점,37.5588953,126.9356104,서울 서대문구 연세로11길 21,177,"3,000",4.55
4082,265,연희김밥 본점,37.5680852,126.9294260,서울 서대문구 연희로11가길 2,"2,565","12,000",4.42
4083,266,안녕타코 신촌점,37.5584760,126.9355482,서울 서대문구 연세로9길 23 1층,123,500,5
4084,267,카페에뚜왈,37.5601944,126.9641347,서울 서대문구 충정로4길 28 카페 에뚜왈,758,"2,000",4.47
4085,268,모스버거 신촌점,37.5558317,126.9383228,서울 서대문구 신촌로 109 르메이에르신촌 1층,121,100,
4086,269,투고샐러드 신촌점,37.5589524,126.9386641,서울 서대문구 연세로12길 30,252,"1,000",4.4
4087,270,고래파스타,37.5582587,126.9362013,서울 서대문구 연세로7안길 10-3 2층,184,"5,000",4.64
4088,271,공드린,37.5618497,126.9282265,서울 서대문구 연희로 38-14,697,"3,000",4.93
4089,272,까이식당,37.5584884,126.9462194,서울 서대문구 이화여대2가길 24 1층,175,"8,000",4.55
4090,273,노아스로스팅 연희점,37.5714412,126.9349659,서울 서대문구 연희로 160 1층 노아스로스팅,686,"4,000",4.38
4091,275,전골떡볶이 덕미가 이대본점,37.5579774,126.9459723,서울 서대문구 이화여대길 26 이화빌딩 지하1층,205,"1,000",4.48
4092,276,1987피자,37.5590024,126.9354108,서울 서대문구 연세로11길 26 지하1층,102,"2,000",4.77
4093,277,훼드라,37.5563749,126.9353641,서울 서대문구 연세로5길 32,62,"4,000",4.14
4094,278,고미정,37.5727051,126.9370520,서울 서대문구 연희로26길 28,495,"4,000",4.34
4095,279,원조부안집 서대문점,37.5663022,126.9651725,서울 서대문구 통일로9안길 22 1층,"1,108","9,000",4.6
4096,280,시그니처랩 현대백화점신촌점,37.5560846,126.9358309,"서울 서대문구 신촌로 83 현대백화점 신촌점 10층, 신촌 현대백화점 식당가 10층에 위치해있습니다!",988,700,4.77
4097,281,자가제면 홍제우동,37.5915839,126.9465132,서울 서대문구 세무서7길 12-6 1층 102호,99,400,
4098,282,청키파이,37.5589134,126.9430611,서울 서대문구 신촌역로 22-5 신촌박스퀘어 2층 42호,180,"3,000",4.72
4099,283,뉴타운,37.5590866,126.9385177,서울 서대문구 연세로12길 27,126,"2,000",4.42
4100,284,사장님돈까스 이화여대점,37.5586888,126.9450489,서울 서대문구 이화여대7길 11 1층,567,"2,000",4.63
4101,285,노브랜드버거 신촌점,37.5563077,126.9343868,서울 서대문구 신촌로 73 케이스퀘어 101호,"2,999",400,4.41
4102,286,모담,37.5602762,126.9640814,서울 서대문구 충정로4길 22-3,209,"1,000",4.23
4103,288,히메지 2호점,37.5682430,126.9293007,서울 서대문구 연희로11길 41,169,"2,000",4.46
4104,289,연희동 라이라이 본점,37.5686519,126.9304549,서울 서대문구 연희로15길 27 라이라이 1층,807,"20,000",4.33
4105,290,닥터로빈 이대점,37.5602554,126.9460056,서울 서대문구 이화여대길 52 이화여자대학교 ECC B4,630,"1,000",4.55
4106,291,로네펠트 티하우스 서대문,37.5652105,126.9654427,서울 서대문구 충정로 71-5,401,"3,000",
4107,292,엠브로돈까스 신촌본점,37.5578774,126.9382053,서울 서대문구 명물길 26 1층엠브로돈까스 신촌본점,"1,072","2,000",4.36
4108,293,낭만식탁,37.5585135,126.9455430,서울 서대문구 이화여대5길 6 낭만식탁,94,"2,000",
4109,294,도우스,37.5606195,126.9640459,서울 서대문구 충정로4길 16 1층 도우스,619,"1,000",4.78
4110,295,낙랑파라 아현점,37.5577598,126.9538897,서울 서대문구 신촌로31길 20 1층,219,800,4.4
4111,296,리얼파스타 증산역점,37.5818440,126.9124180,서울 서대문구 응암로 99,376,300,4.59
4112,297,본가서대문족발 본점,37.5644552,126.9668935,서울 서대문구 충정로6안길 54,726,"2,000",4.29
4113,298,마냐나,37.5728578,126.9149702,서울 서대문구 가재울미래로 2 205동 103-2호,162,600,4.47
4114,0,성천막국수 논현점,37.5103700,127.0206035,서울 서초구 강남대로 545-12 106호,287,"16,000",4.31
4115,1,신사약방,37.5138650,127.0182134,서울 서초구 나루터로12길 35 1층,281,"16,000",
4116,2,3대삼계장인,37.4913697,127.0115303,서울 서초구 반포대로28길 56-3 1층,967,"15,000",4.39
4117,3,텍사스데브라질 센트럴시티점,37.5036622,127.0061180,서울 서초구 사평대로 205,"4,539","28,000",4.31
4118,4,서관면옥 교대본점,37.4940068,127.0172896,서울 서초구 서초대로56길 11,"1,675","33,000",
4119,5,금복주류 강남역점,37.5003090,127.0250980,서울 서초구 강남대로65길 9 1층 금복주류,"1,941","15,000",4.72
